new,points,price,location,size,url,distance,active,first_capture_date,last_capture_date,found_location,built,floor,page,text
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    gazela nepremičnine, jelka perner s.p. br reboljeva ulica 2br 1000 ljubljanabr tel.: a href= tel:041348-145 onclick= trackoutboundlink('gazela nepremičnine, jelka perner s.p. 041348-145', 'oglas-click-tel'); 041348-145a p div"
False,0,500.0,"ljubljana, šiška",45.0,https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6359914/,2.8790541203676154,False,2020-09-06 21:18:48.798396,2020-09-07 13:40:58.826069,"<[OK] Osm - Geocode [Šiška, Ljubljana, Upravna Enota Ljubljana, 1001, Slovenija]>",2016.0,,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. šiškastrong , 45 m2, garsonjera, adaptirana l. 2016, oddamo. cena: 500,00 eurmesdiv 
	    
        
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6359914 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p lj šiška, blizu obvoznice. urejeni redno zaposleni osebi ali paru oddam svetlo enosobno stanovanje 45m2 z veliko teraso 20m2 v zasebni hiši z lastnim vhodom. stalno parkirno mesto. vseljivo z 1.10. hišni ljubljenčki žal ne.cena 500eur z vključenimi vsemi stroški.p p kontakt 041944189 (marko)p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:041944-189 onclick= trackoutboundlink('0.zasebna ponudba 041944-189', 'oglas-click-tel'); 041944-189a p div"
False,0,440.0,"bs 3, bežigrad",28.0,https://www.nepremicnine.net/oglasi-oddaja/bs-3-bezigrad-stanovanje_6344063/,2.454939652473417,False,2020-09-06 12:21:19.093932,2020-09-06 21:18:48.798396,"<[OK] Osm - Geocode [Bežigrad, Ljubljana, Upravna Enota Ljubljana, 1113, Slovenija]>",1981.0,16,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca bs 3, bežigradstrong , 28 m2, garsonjera, zgrajena l. 1981, 1618 nad., oddamo opremljeno garsonjero v urejeni večstanovanjski zgradbi v bližini bežigrajskih fakultet študentoma ali paru, nekadilcem, brez domačih živali, oddamo. cena: 440,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        div v bližini se nahajajo: br  -- ekonomska fakulteta br br div 
        energ. razred:
        div class= icon16 ei ei-9998 div  ei v izdelavi
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6344063 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p garsonjera je opremljena z gospodinjskimi aprati ( pomivalni stroj, steklokeramična plošča, hladilnik z zamrzovalnikom, pralno-sušilni stroj), ogrevanje z ck. parkirišče je rezervirano za stanovalce, vstop je mogoč preko zapornice z kartico. najemnina ne vključuje tekočih stroškov stanovanja, kar znašajo v poprečju 100 euro mesečno,  še dodatno se plača stroške elektrike po porabi, in  tudi stroške tv in interneta, katerega si najemnik izbere po lastni želji.  ob vselitvi se plača varščina, pogodba pa se sklene pri notarju v obliki notarskega zapisa, najemnik prevzame v plačilo del stroška sestave te najemne pogodbe .p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:041722-425 onclick= trackoutboundlink('0.zasebna ponudba 041722-425', 'oglas-click-tel'); 041722-425a p div"
False,0,250.0,trnovo,28.0,https://www.nepremicnine.net/oglasi-oddaja/trnovo-stanovanje_6359935/,-1.0,False,2020-09-06 12:12:08.333599,2020-09-07 13:40:58.826069,"<[OK] Osm - Geocode [Велико Търново, 5000, България]>",1968.0,P+1,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca trnovostrong , 28 m2, garsonjera, v stavbi zgrajeni l. 1968, adaptirana l. 2017, 307 m2 zemljišča, p+1, oddamo. cena: cca 250,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        div v bližini se nahajajo: br  -- fakulteta za strojništvo br br div 
        energ. razred:
        div class= icon16 ei ei-9999 div  ei ni potrebna (334.člen ez-1)
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6359935 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:041313-725 onclick= trackoutboundlink('0.zasebna ponudba 041313-725', 'oglas-click-tel'); 041313-725a p div"
False,0,400.0,"polje, cesta xii/2",29.4,https://www.nepremicnine.net/oglasi-oddaja/polje-cesta-xii2-stanovanje_6361004/,1.3938721244866041,False,2020-09-07 13:40:58.826069,2020-09-07 13:40:58.826069,"<[OK] Osm - Geocode [C, 24, Jadranska ulica, Vrtača, Vič, Ljubljana, Upravna Enota Ljubljana, 1127, Slovenija]>",1974.0,P,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca polje, cesta xii2strong , 29,4 m2, garsonjera, zgrajena l. 1974, p6 nad., balkon, klet, parkirišče, neposredna bližina trgovine, vrtca, lpp, vsi priključki, mirna lega, nizki stroški, oddamo. cena: 400,00 eurmesdiv 
	    
        
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6361004 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p v polju na mirni lokaciji na naslovu cesta xii2, v neposredni bližini ac priključka, prodamo prijetno garsonjero z balkonom. garsonjera v izmeri 29,4 m2 se nahaja v pritličju nizkega bloka, zgrajenega leta 1974. stanovanju pripada tudi klet.p p v neposredni bližini dobro vzdrževanega bloka se nahaja vsa infrastruktura (lpp, trgovina, vrtec).p p parkiranje je zagotovljeno na urejenem parkirišču pred blokom.p p nizki obratovalni stroški.p p bivalni prostor se opremi naknadno po dogovoru z najemniki.  p p kličite po 15.00 uri.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:040753-376 onclick= trackoutboundlink('0.zasebna ponudba 040753-376', 'oglas-click-tel'); 040753-376a p div"
False,0,500.0,"ljubljana, vič",42.0,https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6356312/,1.7444654901924082,False,2020-09-06 10:44:10.581359,2020-09-07 13:40:58.826069,"<[OK] Osm - Geocode [Vič, Ljubljana, Upravna Enota Ljubljana, 1127, Slovenija]>",1985.0,1,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. vičstrong , 42 m2, 1-sobno, zgrajeno l. 1985, adaptirano l. 2010, 14 nad., južna lega, balkon in kletni prostor, mirna okolica, kuhinja z jedilnico, 1 soba, kopalnica in hodnik: vključena oprema, kot je vidna na fotografijah, oddamo. cena: 500,00 eurmesdiv 
	    
        
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6356312 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p oddam za min.2 leti, prosto s septembrom.p p pogoj: resnost in vzdrževanje čistoče.p p stroški niso vključeni, cca.150 eurmesec.p p kontakt prosim po 17h.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:031505-834 onclick= trackoutboundlink('0.zasebna ponudba 031505-834', 'oglas-click-tel'); 031505-834a p div"
False,0,440.0,"ljubljana, center",18.0,https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6238603/,0.2603490593598601,False,2020-09-06 12:21:19.093932,2020-09-07 13:40:58.826069,"<[OK] Osm - Geocode [Ljubljana, Upravna Enota Ljubljana, Slovenija]>",1960.0,1,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. centerstrong , 18 m2, garsonjera, zgrajena l. 1960, adaptirana l. 2018, 1. nad., oddamo. cena: 440,00 eurmesdiv 
	    
        
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6238603 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    br div class= lbl style= width:auto; šifra oglasa:div div class= dsc strong os17900nmrstrong div br div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription na ekskluzivni lokaciji mestnega jedra oddamo svetelo, popolnoma prenovljeno in opremljeno garsonjero, v manjšem objektu s 6 manjšimi stanovanji. primerno za posameznika, za dolgoročnega in urejenega najemnika. fiksni stroški 100 eur mesečno. pogoj najemodajalca za sklenitev posla: najemnik prevzame v plačilo del stroška sestave najemne pogodbe, kar vključuje naslednja dejanja posrednika: izvedbo primopredaje nepremičnine in sestavo zapisnika, sodelovanje pri prepisu naročnin, pripravo in hrambo slikovnega gradiva, skladno s cenikom, navedenim v splošnih pogojih poslovanja nepremičninske družbe, t.j. najemnik pri oglaševani najemnini plača 440 eur plus 22 % ddv.div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    stoja trade, d.o.o., ljubljana br dolenjska cesta 242cbr 1000 ljubljanabr tel.: a href= tel:030641-681 onclick= trackoutboundlink('stoja trade, d.o.o., ljubljana 030641-681', 'oglas-click-tel'); 030641-681a nataša mulej, a href= tel:01280-08-60 onclick= trackoutboundlink('stoja trade, d.o.o., ljubljana 01280-08-60', 'oglas-click-tel'); 01280-08-60a p div"
False,0,440.0,"ljubljana, šiška",28.0,https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6361990/,2.8790541203676154,False,2020-09-11 19:19:45.140468,2020-09-13 21:52:34.456185,"<[OK] Osm - Geocode [Šiška, Ljubljana, Upravna Enota Ljubljana, 1001, Slovenija]>",1965.0,8,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. šiškastrong , 28 m2, garsonjera, zgrajena l. 1965, 810 nad., oddamo. cena: 440,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6361990 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p oddamo popolnoma obnovljeno in opremljeno garsonijero v najem. primerna je za eno osebo ali par. poklicite med 18 in 20h. p p ogled mozen v nedeljo popoldne. p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:031689-721 onclick= trackoutboundlink('0.zasebna ponudba 031689-721', 'oglas-click-tel'); 031689-721a p div"
False,0,370.0,"ljubljana, šiška, med alejo in hipermarketom",22.0,https://www.nepremicnine.net/oglasi-oddaja/lj-siska-med-alejo-in-hipermarketom-stanovanje_6359836/,2.8790541203676154,False,2020-09-06 10:44:10.581359,2020-09-06 21:18:48.798396,"<[OK] Osm - Geocode [Šiška, Ljubljana, Upravna Enota Ljubljana, 1001, Slovenija]>",2019.0,7,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. šiška, med alejo in hipermarketomstrong , 22 m2, garsonjera, adaptirana l. 2019, 712 nad., oddamo. cena: 370,00 eurmesdiv 
	    
        
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6359836 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p v šiški med alejo in hipermarketom mercator, oddam 22 m2 veliko garsonjero. kompletno renovirano leta 2019 in moderno opremljeno. garsonjera je zelo svetla, ker ima veliko okno in pogled na ljubljanski grad.  najemnina znaša 370 eur + stroški,ki so zelo nizki, cca 80 eur mesečno. potrebno plačilo enomesečne najemnine in varščine.p p info: 041 765 008p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:041765-008 onclick= trackoutboundlink('0.zasebna ponudba 041765-008', 'oglas-click-tel'); 041765-008a p div"
False,0,500.0,"ljubljana, center, poljane",20.0,https://www.nepremicnine.net/oglasi-oddaja/lj-center-poljane-stanovanje_6313188/,5.687706182740826,False,2020-09-06 12:12:08.333599,2020-09-08 10:21:20.877558,"<[OK] Osm - Geocode [Poljane, Ljubljana, Upravna Enota Ljubljana, 1001, Slovenija]>",2017.0,4,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. center, poljanestrong , 20 m2, garsonjera, adaptirana l. 2017, 45 nad., dolgoročno oddajanje, vseljivo takoj, popolnoma opremljeno, vključeni mali gospodinjski aparati in tv. brezplačno javno parkirišče pod stanovanjem, oddamo. cena: 500,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        div v bližini se nahajajo: br  -- pravna fakulteta br -- teološka fakulteta br br div 
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6313188 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p stroški cca. 100 eurmesec.p p za vsa morebitna vprašanja sem vam vedno na voljo.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:051425-876 onclick= trackoutboundlink('0.zasebna ponudba 051425-876', 'oglas-click-tel'); 051425-876a p div"
False,0,380.0,"ljubljana, šiška, slovenia",17.0,https://www.nepremicnine.net/oglasi-oddaja/lj-siska-slovenia-stanovanje_6359605/,4.529251397135399,False,2020-09-06 12:28:28.671428,2020-09-09 14:11:11.526994,"<[OK] Osm - Geocode [Ljubljana Stegne, Cesta Ljubljanske brigade, Industrijska cona Stegne, Dravlje, Ljubljana, Upravna Enota Ljubljana, 1001, Slovenija]>",1984.0,2,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. šiška, sloveniastrong , 17 m2, garsonjera, zgrajena l. 1984, 212 nad., oddam studentom, oddamo. cena: 380,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        
        energ. razred:
        div class= icon16 ei ei-9998 div  ei v izdelavi
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6359605 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p lepo urejena garsonjera za studentako. stroski vkljuceni v ceno.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:070705-819 onclick= trackoutboundlink('0.zasebna ponudba 070705-819', 'oglas-click-tel'); 070705-819a p div"
False,0,330.0,"dravlje, sojerjeva ulica",15.0,https://www.nepremicnine.net/oglasi-oddaja/dravlje-sojerjeva-ulica-stanovanje_6359470/,3.7362842485499113,False,2020-09-06 12:21:19.093932,2020-09-08 10:21:20.877558,"<[OK] Osm - Geocode [Sojerjeva ulica, Dravlje, Ljubljana, Upravna Enota Ljubljana, 1001, Slovenija]>",2019.0,P,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca dravlje, sojerjeva ulicastrong , 15 m2, garsonjera, adaptirana l. 2019, p3 nad., polno opremljeno, v neposredni bližini avtobusne postaje, nizki mesečni stroški, klimatizirano, urejeno. možno za daljše obdobje. eno mesečna varščina, oddamo. cena: cca 330,00 eurmesdiv 
	    div class= kratek stanovanje je primerno tudi za študente.div 
        
        energ. razred:
        div class= icon16 ei ei-5 cdiv  (35 - 60 kwhm2a)
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6359470 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p stanovanje se nahaja v mirni soseski in v neposredni bližini picerije boccaccio. le 50 metrov stran je avtobusna postaja 1 in 25. enka vozi direktno do fakultet. mesečni stroški so od spomladi do jeseni 70€ pozimi do 100€. prostor primeren za eno osebo ali par. v neposredni bližini urejena brezplačna parkirišča.p p stanovanje je opremljeno s hladlnikom, pralnim strojem, tv sprejemnikom, kuhinjsko elektro ploščo, ter invertersko klimo. prednost imajo najemniki ki si želijo dolgoročnega najema. za več informacij in za čas ogleda se dogovorimo po mobitelu ali emailu.. ogled možen 8. ali 10. septembra. vseljivo s 1. oktobrom 2020.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:051374-810 onclick= trackoutboundlink('0.zasebna ponudba 051374-810', 'oglas-click-tel'); 051374-810a dušanp div"
False,0,380.0,"ljubljana, moste, center, s stroški",21.0,https://www.nepremicnine.net/oglasi-oddaja/lj-moste-center-s-stroski-stanovanje_6360670/,0.2603490593598601,False,2020-09-06 12:21:19.093932,2020-09-08 10:21:20.877558,"<[OK] Osm - Geocode [Ljubljana, Upravna Enota Ljubljana, Slovenija]>",1975.0,P,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. moste, center, s stroškistrong , 21 m2, garsonjera, zgrajena l. 1975, adaptirana l. 2015, p3 nad., opremljena garsonjera v večsobnem stanovanju. s stroški, oddamo. cena: 380,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-9998 div  ei v izdelavi
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6360670 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p garsonjera z vsemi priključki, na mirni lokaciji parkirnimi mesti, avtobusna postaja, trgovina, pošta. oddamo delavcema ali paru, 190€osebo, za eno osebo 350€.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:041599-466 onclick= trackoutboundlink('0.zasebna ponudba 041599-466', 'oglas-click-tel'); 041599-466a p div"
False,0,500.0,"ljubljana, bežigrad, kolarjeva ulica",40.0,https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-kolarjeva-ulica-stanovanje_6360378/,2.593497856790865,False,2020-09-06 12:12:08.333599,2020-09-11 19:19:45.140468,"<[OK] Osm - Geocode [Kolarjeva ulica, Bežigrad, Ljubljana, Upravna Enota Ljubljana, 1131, Slovenija]>",2001.0,P,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. bežigrad, kolarjeva ulicastrong , 40 m2, 1,5-sobno, zgrajeno l. 2001, 55 m2 zemljišča, pritličje, mirna lokacija, prijetno, opremljeno, uporabne površine 35,80 m2 s pripadajočo kletjo površine 4,20 m2, atrij površine 55 m2, eno parkirno mesto in garaža, površine 13,70 m2, primerno za eno osebno ali par, prevzem po dogovoru, oddamo. cena: 500,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-9999 div  ei ni potrebna (334.člen ez-1)
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6360378 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p najemnina se plačuje tekoče vsak mesec.ob sklenitvi pogodbe je potrebno plačati tudi eno varščino v višini enomesečne najemnine. z ogledi pričnemo v ponedeljek 7.9.2020 od 14.00 ure dalje. za čas ogleda se je potrebno predhodno dogovoriti.p p za več informacij pokličite jelko jg 05160 80 30 ali nam pišite na ceres@ceres.si.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    ceres nepremičnine d.o.o. br parmova ulica 53br 1000 ljubljanabr tel.: a href= tel:051608-030 onclick= trackoutboundlink('ceres nepremičnine d.o.o. 051608-030', 'oglas-click-tel'); 051608-030a , a href= tel:051609-960 onclick= trackoutboundlink('ceres nepremičnine d.o.o. 051609-960', 'oglas-click-tel'); 051609-960a p div"
False,0,400.0,"ljubljana, center, nove poljane, gasparijeva ulica",30.0,https://www.nepremicnine.net/oglasi-oddaja/lj-center-nove-poljane-gasparijeva-ulica-stanovanje_6360845/,1.9760040599617053,False,2020-09-06 12:12:08.333599,2020-09-06 21:18:48.798396,"<[OK] Osm - Geocode [Gasparijeva ulica, Kodeljevo, Vodmat, Ljubljana, Upravna Enota Ljubljana, 1104, Slovenija]>",1998.0,2,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. center, nove poljane, gasparijeva ulicastrong , 30 m2, garsonjera, zgrajena l. 1998, 24 nad., stanovanje v urejenem bloku, zelo svetlo, v celoti opremljeno. sprotno lepo vzdrževano. izredno lepa lokacija ob ljubljanici in neposredni bližini vse infrastrukture. nizki mesecni obratovalni stroški. takoj vseljivo, oddaja se za obdobje 11 mesecev z možnostjo podaljšanja, oddamo. cena: 400,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-9999 div  ei ni potrebna (334.člen ez-1)
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6360845 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p najemodajalec pogojuje najem z plačilom ene varščine v višini najemnine, sprotnega mesečnega plačila in najemnik prevzame v plačilo del stroška sestave najemne pogodbe, kar vključuje naslednja dejanja posrednika: izvedbo primopredaje nepremičnine in sestavo zapisnika, sodelovanje pri prepisu naročnin, pripravo in hrambo slikovnega gradiva, skladno s cenikom, navedenim v splošnih pogojih poslovanja nepremičninske družbe, t.j. najemnik pri oglaševani najemnini plača 400 eurp div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    fortuna int. d.o.o. br ulica bratov učakar 88br 1000 ljubljanabr tel.: a href= tel:040975-867 onclick= trackoutboundlink('fortuna int. d.o.o. 040975-867', 'oglas-click-tel'); 040975-867a p div"
False,0,450.0,"ljubljana, šiška",24.0,https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6360867/,2.8790541203676154,False,2020-09-06 14:11:47.517799,2020-09-09 14:11:11.526994,"<[OK] Osm - Geocode [Šiška, Ljubljana, Upravna Enota Ljubljana, 1001, Slovenija]>",1970.0,3,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. šiškastrong , 24 m2, garsonjera, zgrajena l. 1970, adaptirana l. 2020, 33 nad., oddamo. cena: 450,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-5 cdiv  (35 - 60 kwhm2a)
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6360867 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div 
          div class= web-opis 
            h3 dodaten opish3 div itemprop= disambiguatingdescription p obnovljeno in novo opremljeno garsonjero z ločeno kuhinjo na rašiški ulici v šiški oddamo za daljše obdobje mlajši zaposleni ženski, paru ali resni študentki, samo nekadilci. stanovanje je svetlo, je v mirnem in zelenem predelu s pogledom na park, pripada mu klet, v bloku je skupna kolesarnica. bližina rekreacijskih površin, koseške tržnice in aleje, odlične lpp povezave, hiter dostop do centra. nizki vzdrževalni stroški, priključek na toplovod in plinovod. prijavo pošljite na elektronski naslov: rasiska.stanovanje@gmail.com.p div br nepremicnine.net(c). div 
        div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:040161-561 onclick= trackoutboundlink('0.zasebna ponudba 040161-561', 'oglas-click-tel'); 040161-561a prijave po elektronski poštip div"
False,0,420.0,črnuče,28.0,https://www.nepremicnine.net/oglasi-oddaja/crnuce-stanovanje_6361276/,6.543746031414164,False,2020-09-08 10:21:20.877558,2020-09-08 10:21:20.877558,"<[OK] Osm - Geocode [Črnuče, Ljubljana, Upravna Enota Ljubljana, 1231, Slovenija]>",2020.0,,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca črnučestrong , 28 m2, garsonjera, zgrajena l. 2020, popolnoma opremljeno, ločena spalnico. lastno p mesto. ck, ktv, wifi. odlična lokacija, vsa infrastruktura v bližini. stroški niso vključeni, oddamo. cena: 420,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-6 ddiv  (60 - 105 kwhm2a)
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6361276 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:041612-350 onclick= trackoutboundlink('0.zasebna ponudba 041612-350', 'oglas-click-tel'); 041612-350a p div"
False,0,350.0,"ljubljana, moste",20.0,https://www.nepremicnine.net/oglasi-oddaja/lj-moste-stanovanje_6353848/,2.698176805123079,False,2020-09-06 11:43:30.768297,2020-09-06 21:18:48.798396,"<[OK] Osm - Geocode [Moste, Ljubljana, Upravna Enota Ljubljana, 1533, Slovenija]>",1950.0,2,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. mostestrong , 20 m2, garsonjera, zgrajena l. 1950, adaptirana l. 2018, 22 nad., garsoniera primerna za 1 osebo, dvigalo, zaželjeno, da je najemnik nekadilec. primerno za študente, oddamo. cena: 350,00 eurmesdiv 
	    
        
        
        !--br a rel= nofollow href= extform-kontakt.php?form=nepremicnine&id=6353848 class= potrdi gumb cbox iframe send_ask pošlji povpraševanjebr  ali ponudi menjavo svoje nepremičninea -- 
    div id= obcina_stats_append div div class= kontakt-opis h3 kontaktni podatkih3 p 
    zasebna ponudbabr tel.: a href= tel:031341-799 onclick= trackoutboundlink('0.zasebna ponudba 031341-799', 'oglas-click-tel'); 031341-799a p div"
False,0,499.0,"ljubljana, šiška, prenovljeno, parking, klima",28.0,https://www.nepremicnine.net/oglasi-oddaja/lj-siska-prenovljeno-parking-klima-stanovanje_6352231/,0.2603490593598601,False,2020-09-06 12:21:19.093932,2020-09-07 13:40:58.826069,"<[OK] Osm - Geocode [Ljubljana, Upravna Enota Ljubljana, Slovenija]>",2020.0,10,nepremicnine,"div id= opis 
        div class= kratek itemprop= description strong class= rdeca lj. šiška, prenovljeno, parking, klimastrong , 28 m2, garsonjera, adaptirana l. 2020, 1010 nad., zelo svetlo, mir, prenovljeno, popolnoma opremljeno, klima, top floor, 2x parking, bližina ac in obvoznice, v copatih do trgovine, za dalj časa, oddamo. cena: 499,00 eurmesdiv 
	    
        
        energ. razred:
        div class= icon16 ei ei-9998 div  ei v izdelavi
        !---- 
    div id= obcina_stats_append div 
